platform,dataset,model,precision,latency_mean,latency_std,latency_median,latency_p95,latency_p5,energy_per_rep_kwh,energy_per_rep_uwh,accuracy_metric,accuracy_value,n_reps
epyc_codespaces,olist,catboost,fp32,7.403479680006058,4.145455756840213,5.456992999995691,17.482044500002296,4.963483449984096,2.895848606056128e-07,0.28958486060561284,roc_auc,0.7764233025746183,50
epyc_codespaces,olist,catboost,fp16,5.898325259995545,1.5840074727161662,5.47376549997125,9.266388750029355,5.205555350016766,2.760680717877724e-07,0.27606807178777243,roc_auc,0.7760993392572341,50
epyc_codespaces,olist,catboost,bf16,5.417562499994801,0.252449879549939,5.470578999961617,5.658545299979778,4.6956057499699,2.698722538158736e-07,0.2698722538158736,roc_auc,0.7760993392572341,50
epyc_codespaces,olist,catboost,int8,5.481797440013452,0.42102106783387866,5.442797000057453,6.048438500010886,5.011445500065292,2.695463615675236e-07,0.26954636156752365,roc_auc,0.5378305137844612,50
epyc_codespaces,nyc_taxi,lightgbm,fp64,249.16195317999612,30.96517110530264,234.46786350001503,301.11028425000654,222.3635183499198,1.9649367101080848e-05,19.64936710108085,rmse,0.2589078413194156,50
epyc_codespaces,nyc_taxi,lightgbm,fp32,257.01967122000036,40.76823468450433,239.66070450001098,359.0517015499415,222.26452695001058,2.0387929693177847e-05,20.387929693177846,rmse,0.2589078413194156,50
epyc_codespaces,nyc_taxi,lightgbm,fp16,250.40263160000228,31.613865494585276,236.37392900002396,303.08043449996944,222.10533499995222,1.9781846790934928e-05,19.781846790934928,rmse,0.2589118364925115,50
epyc_codespaces,nyc_taxi,lightgbm,bf16,251.67784563999928,31.92487921699667,239.1145349999988,303.04528365004444,220.94594359999178,2.0057168115323086e-05,20.057168115323087,rmse,0.2589118364925115,50
epyc_codespaces,nyc_taxi,lightgbm,int8,163.66593958000294,21.25561793756825,152.55269750002753,202.12902415002532,144.67765215004533,1.1917076434164614e-05,11.917076434164613,rmse,1.8144576186357355,50
epyc_codespaces,nyc_taxi,xgboost,fp64,69.55550828000241,15.799915190689456,61.35757150002519,102.95024539998961,59.16086410001071,5.387915784574434e-06,5.387915784574434,rmse,0.2646770345920722,50
epyc_codespaces,nyc_taxi,xgboost,fp32,66.07371326000703,13.374049518417486,61.092808000012155,102.67415845002,59.410403750041496,4.256484772443353e-06,4.256484772443353,rmse,0.2646770345920722,50
epyc_codespaces,nyc_taxi,xgboost,fp16,71.23852856000667,16.559796234905598,61.922044000027654,106.80982909995576,59.5363067500557,5.708844706287221e-06,5.708844706287221,rmse,0.26525895127519344,50
epyc_codespaces,nyc_taxi,xgboost,bf16,65.74324532000219,11.226799714356376,60.91313749999472,92.09175070001265,59.45465659997922,4.2080469475020385e-06,4.208046947502038,rmse,0.26525895127519344,50
epyc_codespaces,nyc_taxi,xgboost,int8,68.51414695999893,19.629727709175686,60.81072149999045,119.42419425005824,59.1893382999956,5.016937394173376e-06,5.016937394173376,rmse,1.8865738958889842,50
epyc_codespaces,nyc_taxi,catboost,fp64,5.489056240010086,0.232662170136568,5.525040500003797,5.79542509998987,4.829271800025481,2.694129296748249e-07,0.26941292967482494,rmse,0.278560786478821,50
epyc_codespaces,nyc_taxi,catboost,fp32,5.473323799994887,0.24634298766983956,5.524153999999726,5.75839770000357,4.8257931999842185,2.7799084548654384e-07,0.27799084548654385,rmse,0.278560786478821,50
epyc_codespaces,nyc_taxi,catboost,fp16,5.476055920003091,0.4265679770240964,5.4944235000107255,5.65857589996881,4.755340050019186,2.6937868106833896e-07,0.26937868106833895,rmse,0.27855115851967205,50
epyc_codespaces,nyc_taxi,catboost,bf16,6.084082140000646,1.711448826564479,5.524003000061839,10.228606099968829,5.398285450002049,3.1028970919838333e-07,0.31028970919838333,rmse,0.27855115851967205,50
epyc_codespaces,nyc_taxi,catboost,int8,6.882124259993816,2.9896485927343814,5.556684499993025,13.975710099992966,5.118893949997982,3.064579579282902e-07,0.3064579579282902,rmse,1.9212709711219247,50
huggingface_cpu,olist,lightgbm,fp64,70.07792218588293,10.802241756371137,69.15837759152055,93.8447663676925,56.77692388417199,6.508907291803956e-06,6.508907291803956,roc_auc,0.7869172932330828,50
huggingface_cpu,olist,lightgbm,fp32,64.82032760046422,7.69419859642676,63.03370837122202,78.5695404629223,53.41601171530783,5.622165875157311e-06,5.622165875157311,roc_auc,0.7869141604010026,50
huggingface_cpu,olist,lightgbm,fp16,68.01356823183596,10.224241068139182,67.82539247069508,82.98416337929665,54.498806537594646,6.814361255954767e-06,6.8143612559547675,roc_auc,0.7868700159489632,50
huggingface_cpu,olist,lightgbm,bf16,57.26026433054358,8.135883308014487,55.05643703509122,67.28936549043283,51.6976781305857,4.796679640431695e-06,4.7966796404316945,roc_auc,0.7868700159489632,50
huggingface_cpu,olist,lightgbm,int8,26.903687259182334,1.9286236764089237,26.74778108485043,30.218760098796338,24.210055475123227,2.179924359664259e-06,2.179924359664259,roc_auc,0.5324556419457736,50
huggingface_cpu,olist,xgboost,fp64,29.421991985291243,7.1652682932838285,28.9125454146415,43.97212149342521,19.695062190294266,2.8500501562859745e-06,2.8500501562859744,roc_auc,0.7838882718159034,50
huggingface_cpu,olist,xgboost,fp32,27.444281289353967,7.0645781708684625,27.706045075319707,40.1949698687531,17.487519863061607,2.9721487120095736e-06,2.9721487120095738,roc_auc,0.7838882718159034,50
